sedalea,sedaleaname,stateabb,cs_mn_avg_eb,cs_mn_avg_eb_se_adj,year,tot_asmts,cellcount,mn_asmts
616260,Guadalupe Union Elementary,CA,-0.8121188076029902,0.0303530349830196,2019,1663,12,138.5833333333333
404060,Kayenta Unified School District #27 (4396),AZ,-1.113810273931138,0.0221863551848771,2019,2314,11,210.3636363636364
1600870,Culdesac Joint District,ID,-0.4990676308067554,0.0652033137396434,2019,79,10,7.9
3910015,Painesville City Local,OH,-0.663507171720451,0.0297034430133966,2019,2175,10,217.5
4016350,Keota,OK,-0.2947915798052959,0.0428492051498209,2019,376,12,31.33333333333333
3800014,Bismarck 1,ND,0.1045613086630353,0.0154019949686333,2019,12230,12,1019.166666666667
3401380,Bellmawr Public School District,NJ,-0.0178639199494685,0.0304331766643854,2019,1299,11,118.0909090909091
5509870,Montello School District,WI,-0.0857192861547988,0.0397279656486107,2019,582,12,48.5
4825800,Knippa ISD,TX,0.3941109200069715,0.0439672928253786,2019,281,8,35.125
4612940,Clark School District 12-2,SD,-0.2929911362284703,0.0380356577471386,2019,412,12,34.33333333333334
4644940,Tri-Valley School District 49-6,SD,0.1225440290384982,0.0301598784153294,2019,912,12,76.0
4815810,Cross Plains ISD,TX,-0.1975577621794439,0.0483841565910155,2019,231,8,28.875
1725190,Mazon-Verona-Kinsman ESD 2C,IL,0.0989639332922918,0.0441717336871064,2019,394,12,32.83333333333334
4033480,Yukon,OK,0.2170040892959422,0.0182045596120539,2019,7992,12,666.0
3904543,Indian Hill Exempted Village,OH,1.064357749931739,0.0342997831874767,2019,1621,10,162.1
1708010,Byron CUSD 226,IL,0.691139750932797,0.0323162571046725,2019,1312,12,109.3333333333333
5510920,Oconto Unified School District,WI,0.1855780982445496,0.0348320356665287,2019,894,12,74.5
612090,El Monte City,CA,-0.1373614339210482,0.019080744794655,2019,10575,12,881.25
4678570,White River School District 47-1,SD,-0.488421866587685,0.0395670807096968,2019,408,12,34.0
2914430,Hillsboro R-III,MO,0.1113442904706928,0.0241066958393599,2019,2968,11,269.8181818181818
4800012,Chisum ISD,TX,0.1573591497605962,0.0355364734275267,2019,537,8,67.125
2721210,Milroy Public School District,MN,-0.2025390006346685,0.0528647161108889,2019,52,8,6.5
5500840,Barneveld School District,WI,0.5058472133428266,0.0422325084348101,2019,406,12,33.83333333333334
3176410,Sargent Public Schools,NE,-0.073619863946101,0.047802035014403,2019,164,12,13.66666666666667
4009240,Cushing,OK,-0.0253030928395218,0.0272532958629016,2019,1568,12,130.6666666666667
2932070,Willow Springs R-IV,MO,-0.0970807284823731,0.0312816270341908,2019,1077,11,97.90909090909092
4400450,Glocester,RI,0.4279926076506473,0.0265391158638632,2019,1540,12,128.3333333333333
3413320,Point Pleasant Beach School District,NJ,0.4605324479979879,0.040838082239706,2019,376,9,41.77777777777778
4030450,Twin Hills,OK,0.1475154115144978,0.0405731561245334,2019,386,12,32.16666666666666
691135,Val Verde Unified,CA,-0.3728108020394642,0.0175870076483558,2019,18328,12,1527.333333333333
4004470,Bishop,OK,0.4199765899453537,0.0393817149066831,2019,533,8,66.625
3800021,Jamestown 1,ND,0.2544545957533348,0.0256049830041453,2019,1976,12,164.6666666666667
100195,Pike Road City,AL,-0.1855337332859983,0.0294488759227589,2019,1948,12,162.3333333333333
508340,Junction City School District,AR,-0.5915008668541617,0.0386051142972571,2019,600,12,50.0
4101800,Bandon SD 54,OR,0.0600268457871117,0.0375804902892765,2019,623,12,51.91666666666666
2314768,RSU 75/MSAD 75,ME,0.1180380395375651,0.0298878676765738,2019,1509,8,188.625
3904413,Huron City Schools,OH,0.4824289545440519,0.0338957391770604,2019,918,10,91.8
1700106,Heritage CUSD 8,IL,0.0762141029832682,0.0473427688716244,2019,348,12,29.0
4827990,London ISD,TX,0.2824195807066991,0.0334437672991212,2019,742,8,92.75
2635940,Western School District,MI,0.0399801959501743,0.0252045749558681,2019,2565,12,213.75
2603510,Athens Area Schools,MI,-0.171313089903381,0.0399612755824565,2019,494,12,41.16666666666666
1733300,Red Bud CUSD 132,IL,0.1688251879618544,0.0373700264331507,2019,742,12,61.83333333333334
2100870,Calloway County,KY,0.204693909550701,0.0268739790853517,2019,2689,12,224.0833333333333
3403810,Demarest School District,NJ,1.035549583719023,0.0361283968896569,2019,843,11,76.63636363636364
3904402,Galion City,OH,-0.2552213795485171,0.0303230092664042,2019,1404,10,140.4
3405250,Florham Park School District,NJ,0.7378807637953481,0.0340637956966473,2019,1130,11,102.7272727272727
1805340,Knox Community School Corporation,IN,-0.1001374145433591,0.0307890139302469,2019,1632,12,136.0
614790,Galt Joint Union Elementary,CA,-0.1620362526408644,0.0214556199794707,2019,4762,12,396.8333333333333
400680,Amphitheater Unified District (4406),AZ,0.1444435771370585,0.0184051267413123,2019,14648,11,1331.636363636364
2904050,Ava R-I,MO,-0.1892842890224254,0.0324690423876899,2019,1101,11,100.0909090909091
4400120,Central Falls,RI,-0.4940958417820725,0.0222676161401212,2019,4259,12,354.9166666666667
622920,Los Olivos Elementary,CA,0.3891717161152723,0.0476188946713757,2019,190,10,19.0
2612480,East Grand Rapids Public Schools,MI,0.727783880709512,0.0262872639516258,2019,2616,12,218.0
3414130,Rockaway Township School District,NJ,0.4082761581841018,0.0278927346809446,2019,2503,10,250.3
1600960,Preston Joint District,ID,0.0232081825692579,0.026118181255677,2019,2185,12,182.0833333333333
3406300,Hackettstown Public School District,NJ,0.3539345122531854,0.0329252704076144,2019,1239,11,112.6363636363636
3904465,Port Clinton City,OH,0.1283798399855678,0.0311857349552668,2019,1199,10,119.9
1301560,Crisp County,GA,-0.4064024384939567,0.0237069553701869,2019,3560,12,296.6666666666667
3417160,Washington Township School District,NJ,0.4434321258024276,0.0413014652728434,2019,498,8,62.25
1303210,Lamar County,GA,-0.2835150086409624,0.0242389502085998,2019,2433,12,202.75
3801760,Alexander 2,ND,-0.2294588469061566,0.051903943752784,2019,194,10,19.4
2504980,Framingham,MA,-0.0409237769312015,0.0212579018302433,2019,8035,11,730.4545454545455
5601700,Carbon County School District #2,WY,0.2997955074831028,0.0336551507284532,2019,555,12,46.25
2802220,Jefferson County School District,MS,-0.7913517601586821,0.0285966055827117,2019,1067,12,88.91666666666667
1913200,Grinnell-Newburg Community School District,IA,0.2644210619481241,0.0329677295293179,2019,1563,12,130.25
5513100,Rosendale-Brandon School District,WI,0.466153744420491,0.0328872027856914,2019,948,12,79.0
3404770,Englewood Cliffs School District,NJ,1.32799635896711,0.0409593982500599,2019,609,11,55.36363636363637
3904965,Washington-Nile Local,OH,0.0386189053547136,0.0335670397312519,2019,1137,10,113.7
3904719,Kenston Local,OH,0.6973900227717958,0.0272637028079843,2019,1928,10,192.8
2302610,Auburn Public Schools,ME,-0.2140639725584747,0.0251436014180109,2019,3109,12,259.0833333333333
2900003,Portageville,MO,0.0033326325213699,0.0401476437949896,2019,580,11,52.72727272727273
621330,Lemon Grove,CA,-0.2921038006995321,0.0218688606933719,2019,4477,12,373.0833333333333
1738190,Summersville SD 79,IL,0.4183810537233351,0.0474112476815783,2019,322,12,26.83333333333333
901200,East Haddam School District,CT,0.4057878639620902,0.0318257551234643,2019,885,12,73.75
2632280,South Redford School District,MI,-0.5261357469626333,0.0244484583221543,2019,4102,12,341.8333333333333
4226730,Wyoming Area SD,PA,0.1228241963127571,0.0318306810810351,2019,1622,10,162.2
4810910,Bosqueville ISD,TX,-0.0079482568627962,0.0394761419079759,2019,424,8,53.0
3401440,Belvidere School District,NJ,-0.250757021532521,0.0471539691098431,2019,192,8,24.0
2104440,Newport Independent,KY,-0.6488987056357206,0.0330165669296743,2019,1362,12,113.5
903900,Salem School District,CT,0.7207827316153934,0.0365454439984061,2019,557,12,46.41666666666666
2617640,Hanover-Horton School District,MI,0.0947332092577455,0.0323818009841105,2019,975,12,81.25
1718090,Hampton SD 29,IL,0.344227354390507,0.0493329347733271,2019,298,12,24.83333333333333
4103860,Dallas SD 2,OR,-0.2280806557185731,0.0283263776002055,2019,2161,9,240.1111111111111
3904577,Elida Local,OH,0.0864243501810921,0.0267080594395693,2019,1933,10,193.3
3302970,Exeter School District,NH,0.3608412462089106,0.0394298045449256,2019,1018,10,101.8
2201290,Rapides Parish,LA,-0.2722223151448864,0.0203981539947324,2019,20084,12,1673.666666666667
404440,Littleton Elementary District (4278),AZ,-0.3568894895510309,0.0200678284848037,2019,9167,11,833.3636363636364
4202190,Allegheny Valley SD,PA,0.1077066108864997,0.0363776352871203,2019,810,12,67.5
4835910,Progreso ISD,TX,-0.3256840921237802,0.0292302488532985,2019,1007,8,125.875
4647100,Menno School District 33-2,SD,0.0676056650649043,0.0431773498294759,2019,290,12,24.16666666666667
3904668,Tri-Village Local,OH,0.288965670287763,0.0363448937349585,2019,626,10,62.6
3013530,Harrison K-12 Schools,MT,0.2310931068456667,0.0498491794156846,2019,64,10,6.4
4216410,Neshaminy SD,PA,0.2626923027074591,0.0209319996026157,2019,7584,11,689.4545454545455
2003960,Twin Valley,KS,-0.0132493695324066,0.0389049628867036,2019,488,11,44.36363636363637
2101950,Floyd County,KY,-0.0950802797495272,0.0213810899690313,2019,5202,12,433.5
602360,Alview-Dairyland Union Elementary,CA,0.0374419164479439,0.0342182258262319,2019,528,12,44.0
2200480,Concordia Parish,LA,-0.5017821375629798,0.025028253639101,2019,3489,12,290.75
3904871,New Lebanon Local School District,OH,-0.085252118247686,0.0332776546382105,2019,892,10,89.2
1805700,Lawrenceburg Community School Corporation,IN,0.1823911533330001,0.0267724113873223,2019,1821,12,151.75
4814010,Christoval ISD,TX,0.0402791808416789,0.0415167801844038,2019,316,8,39.5
3904626,Northwestern Local,OH,0.057053768827699,0.031279067683979,2019,1301,10,130.1
2008130,South Barber,KS,0.1996609509987467,0.0496297669487977,2019,218,12,18.16666666666667
3806010,Eight Mile 6,ND,-0.3605101672278055,0.0488898951621464,2019,264,12,22.0
4215990,Mount Carmel Area SD,PA,-0.1853941524579715,0.0310744990400882,2019,1434,12,119.5
2803000,Moss Point Separate School District,MS,-0.6442798417845813,0.0246358919553624,2019,1674,12,139.5
630390,Pine Ridge Elementary,CA,-0.0348895401704126,0.0506915780671122,2019,116,12,9.666666666666666
4224540,Upper Perkiomen SD,PA,0.2060760280281276,0.0250595223941812,2019,3148,12,262.3333333333333
2011490,Seaman,KS,0.0916367703233079,0.0222764169768067,2019,3502,12,291.8333333333333
2616080,Godfrey-Lee Public Schools,MI,-0.5892063435469368,0.0269936990830213,2019,1674,12,139.5
2908400,Centralia R-VI,MO,0.1303458610639936,0.0336063243034042,2019,1111,11,101.0
2004740,Cherryvale,KS,-0.2885316300128109,0.0363108065835088,2019,770,12,64.16666666666667
1729760,O Fallon CCSD 90,IL,0.4686972230019497,0.0230455083152854,2019,4961,12,413.4166666666667
3416350,Union Beach Public School District,NJ,0.1925438871720007,0.0369252484561121,2019,706,11,64.18181818181819
4105610,Gladstone SD 115,OR,-0.1141992489624787,0.028997730870309,2019,1783,12,148.5833333333333
1906930,Central Lee Community School District,IA,0.0362494888239776,0.0357399643120166,2019,1039,12,86.58333333333333
1907170,Cherokee Community School District,IA,-0.1239913429722661,0.035230795927581,2019,1028,12,85.66666666666667
4835040,Plains ISD,TX,-0.6080079023237285,0.042583991230012,2019,313,8,39.125
4838080,Round Rock ISD,TX,0.3929720911630757,0.0173191566184335,2019,32881,8,4110.125
2804770,Yazoo City Municipal School District,MS,-0.9391557696114138,0.0215971082179835,2019,2254,12,187.8333333333333
4102780,Cascade SD 5,OR,0.0046073822921978,0.0304900235272658,2019,1241,7,177.2857142857143
5510830,Oak Creek-Franklin Joint School District,WI,0.3348283044768414,0.0220313879319954,2019,5677,12,473.0833333333333
3002430,Augusta Elementary,MT,0.2175537591102959,0.049381046254872,2019,68,10,6.8
1904680,Belmond-Klemme Community School District,IA,-0.1877684251974251,0.0404982076666831,2019,694,12,57.83333333333334
2619470,Ironwood Area Schools of Gogebic County,MI,-0.1140374127612518,0.0378574224850829,2019,554,10,55.4
2400540,Queen Anne's County Public Schools,MD,0.4424098607343268,0.023031931565353,2019,5815,10,581.5
2504140,Dennis-Yarmouth,MA,-0.0141214166724462,0.0252433641746166,2019,2848,12,237.3333333333333
4113490,Winston-Dillard SD 116,OR,-0.5421593225847241,0.0325729533583987,2019,1183,11,107.5454545454545
606900,Calexico Unified,CA,-0.7038024805198072,0.0205103906789203,2019,7336,11,666.9090909090909
3904613,New Miami Local,OH,-0.409126494619823,0.0398830859658633,2019,490,10,49.0
5511710,Phelps School District,WI,0.0775683405726559,0.0509463861037842,2019,114,12,9.5
4100048,North Wasco County SD 21,OR,-0.2666745657179838,0.0246942899576755,2019,2716,12,226.3333333333333
4019800,Merritt,OK,0.1435226987851926,0.0320937324831989,2019,720,12,60.0
4816860,Desoto ISD,TX,-0.4303323437194685,0.0205595572883647,2019,5492,8,686.5
2912720,Gasconade C-4,MO,-0.0402407674242689,0.0632299058824814,2019,77,11,7.0
2910620,Delta R-V,MO,-0.1941611950501947,0.0565113806737514,2019,172,11,15.63636363636364
1300150,Bacon County,GA,-0.018735488620628,0.0259983231520111,2019,1892,12,157.6666666666667
4808700,Arlington ISD,TX,-0.1687679864095673,0.0165641678474884,2019,41610,8,5201.25
404720,Maricopa Unified School District (4441),AZ,-0.082456851297417,0.0194042176809467,2019,9635,11,875.9090909090909
1704560,Atwood Heights SD 125,IL,-0.1581578932454221,0.0350786630386918,2019,822,12,68.5
2009180,Manhattan-Ogden,KS,0.1806867225851497,0.0200008559955665,2019,5986,12,498.8333333333333
4832790,Nocona ISD,TX,-0.210101308120746,0.0393839919093394,2019,427,8,53.375
505850,England School District,AR,-0.5425566613533624,0.0409227354253081,2019,614,12,51.16666666666666
603060,Arcohe Union Elementary,CA,-0.0614053352707246,0.0361392257873099,2019,586,12,48.83333333333334
2008940,Centre,KS,0.1756892416191919,0.0563435831563212,2019,112,8,14.0
5500240,Almond-Bancroft School District,WI,-0.0644244527003726,0.0439256779911834,2019,308,12,25.66666666666667
2921330,Montgomery County R-II,MO,-0.0364377903498524,0.0359340486377368,2019,953,11,86.63636363636364
4204260,Brockway Area SD,PA,0.3026831917133365,0.03393607811126,2019,934,12,77.83333333333333
3413500,Quinton Township School District,NJ,0.123030458892367,0.041600389438049,2019,396,11,36.0
4209150,Elk Lake SD,PA,0.0195105229705764,0.0330111600833308,2019,1170,12,97.5
4219350,Plum Borough SD,PA,0.5252059431549573,0.0248131577107158,2019,3367,12,280.5833333333333
1602340,Nampa School District,ID,-0.065182469314364,0.0174607621529957,2019,15765,12,1313.75
1603300,Wallace District,ID,-0.0186706299335237,0.0416764541331881,2019,470,12,39.16666666666666
3700580,Caldwell County Schools,NC,-0.0141682517004822,0.0180525175642791,2019,10433,12,869.4166666666666
903270,Plainfield School District,CT,0.0759540758908414,0.0254042110452023,2019,1925,12,160.4166666666667
1600450,Bruneau-Grand View Joint School District,ID,-0.4451624920794474,0.0475563266245771,2019,287,12,23.91666666666667
2621120,Lamphere Public Schools,MI,-0.1219369991942344,0.0255943382587842,2019,2585,12,215.4166666666667
511850,Pulaski County Special School District,AR,-0.2309990459818494,0.0197443385518181,2019,13484,12,1123.666666666667
5304080,Klickitat School District,WA,-0.3403725906816303,0.0535338547170574,2019,72,10,7.2
3904815,Firelands Local,OH,0.3713802120746047,0.0324452936957701,2019,1311,10,131.1
1803150,Eastern Howard School Corporation,IN,0.0763279363180575,0.0303000993678425,2019,1364,12,113.6666666666667
1905130,Boone Community School District,IA,-0.1601882485155858,0.0316462163145814,2019,1760,12,146.6666666666667
4215450,Millville Area SD,PA,0.0679072600049265,0.0404806145470948,2019,482,10,48.2
404920,McNeal Elementary District (4181),AZ,-0.2199410612900455,0.0648184470479358,2019,51,11,4.636363636363637
3904990,Northwest Local,OH,0.5228419485257046,0.0284461936398576,2019,1371,10,137.1
1301770,Dodge County,GA,-0.2519639122562427,0.0243152926113653,2019,2815,12,234.5833333333333
2005310,Pike Valley,KS,-0.1120476853625554,0.0530158994661915,2019,176,12,14.66666666666667
4811280,Brenham ISD,TX,-0.0432560497215094,0.0248088642321763,2019,3003,8,375.375
